Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2025-05-17,29,SGRWO-5,Seagreen 5,-61.016
2025-05-17,30,SGRWO-1,Seagreen 1,-162.05
2025-05-17,30,SGRWO-2,Seagreen 2,-62.034
2025-05-17,30,SGRWO-3,Seagreen 3,-125.016
2025-05-17,30,SGRWO-4,Seagreen 4,-75.034
2025-05-17,30,SGRWO-5,Seagreen 5,-62.016
2025-05-17,31,AG-REC05L,AG-REC05L,-1.966
2025-05-17,31,EAAO-1,East Anglia One Part 1,-24.75
2025-05-17,31,EAAO-2,East Anglia One Part 2,-24.75
2025-05-17,31,HOWBO-1,Hornsea B1,-59.078
2025-05-17,31,HOWBO-3,Hornsea B3,-0.85
2025-05-17,31,MOWWO-1,Moray West 1,-0.584
2025-05-17,31,MOWWO-4,Moray West 4,-0.516
2025-05-17,31,SGRWO-1,Seagreen 1,-224.884
2025-05-17,31,SGRWO-2,Seagreen 2,-63.016
2025-05-17,31,SGRWO-3,Seagreen 3,-127.016
2025-05-17,31,SGRWO-4,Seagreen 4,-79.8
2025-05-17,31,SGRWO-5,Seagreen 5,-63.016
2025-05-17,31,SGRWO-6,Seagreen 6,-209.434
2025-05-17,32,AG-REC05L,AG-REC05L,-3.95
2025-05-17,32,HOWBO-1,Hornsea B1,-287
2025-05-17,32,HOWBO-3,Hornsea B3,-234.2
2025-05-17,32,MOWWO-1,Moray West 1,-5
2025-05-17,32,MOWWO-4,Moray West 4,-8.166
2025-05-17,32,SGRWO-1,Seagreen 1,-238.034
2025-05-17,32,SGRWO-2,Seagreen 2,-64.016
2025-05-17,32,SGRWO-3,Seagreen 3,-128
2025-05-17,32,SGRWO-4,Seagreen 4,-114.016
2025-05-17,32,SGRWO-5,Seagreen 5,-64.016
2025-05-17,32,SGRWO-6,Seagreen 6,-304.034
2025-05-17,33,AG-REC05L,AG-REC05L,-4.416
2025-05-17,33,HOWBO-1,Hornsea B1,-186.408
2025-05-17,33,HOWBO-3,Hornsea B3,-201.798
2025-05-17,33,MOWWO-1,Moray West 1,-25.134
2025-05-17,33,SGRWO-1,Seagreen 1,-240.016
2025-05-17,33,SGRWO-2,Seagreen 2,-65
2025-05-17,33,SGRWO-3,Seagreen 3,-129
2025-05-17,33,SGRWO-4,Seagreen 4,-115.016
2025-05-17,33,SGRWO-5,Seagreen 5,-65
2025-05-17,33,SGRWO-6,Seagreen 6,-306.016
2025-05-17,34,AG-REC05L,AG-REC05L,-1.266
2025-05-17,34,SGRWO-1,Seagreen 1,-71.562
2025-05-17,34,SGRWO-2,Seagreen 2,-65
2025-05-17,34,SGRWO-3,Seagreen 3,-129
2025-05-17,34,SGRWO-4,Seagreen 4,-116
2025-05-17,34,SGRWO-5,Seagreen 5,-65
2025-05-17,34,SGRWO-6,Seagreen 6,-291.116
2025-05-17,35,AG-REC05L,AG-REC05L,-3.934
2025-05-17,35,EAAO-1,East Anglia One Part 1,-39.584
2025-05-17,35,SGRWO-1,Seagreen 1,-99.756
2025-05-17,35,SGRWO-2,Seagreen 2,-65
2025-05-17,35,SGRWO-3,Seagreen 3,-130.984
2025-05-17,35,SGRWO-4,Seagreen 4,-116
2025-05-17,35,SGRWO-5,Seagreen 5,-65
2025-05-17,35,SGRWO-6,Seagreen 6,-246
2025-05-17,35,VKNGW-1,Viking 1,-31.034
2025-05-17,35,VKNGW-2,Viking 2,-34.284
2025-05-17,35,VKNGW-3,Viking 3,-31.016
2025-05-17,35,VKNGW-4,Viking 4,-32.2
2025-05-17,36,AG-REC05L,AG-REC05L,-1.366
2025-05-17,36,SGRWO-1,Seagreen 1,-102
2025-05-17,36,SGRWO-2,Seagreen 2,-65
2025-05-17,36,SGRWO-3,Seagreen 3,-130
2025-05-17,36,SGRWO-4,Seagreen 4,-116
2025-05-17,36,SGRWO-5,Seagreen 5,-65
2025-05-17,36,SGRWO-6,Seagreen 6,-223.054
2025-05-17,36,VKNGW-1,Viking 1,-8.234
2025-05-17,36,VKNGW-2,Viking 2,-8.884
2025-05-17,36,VKNGW-3,Viking 3,-1.85
2025-05-17,37,AG-REC05L,AG-REC05L,-0.25
2025-05-17,37,SGRWO-1,Seagreen 1,-12.016
2025-05-17,37,SGRWO-2,Seagreen 2,-65
2025-05-17,37,SGRWO-3,Seagreen 3,-131
2025-05-17,37,SGRWO-4,Seagreen 4,-116.984
2025-05-17,37,SGRWO-5,Seagreen 5,-65
2025-05-17,37,SGRWO-6,Seagreen 6,-125.984
2025-05-17,38,AG-REC05L,AG-REC05L,-0.55
2025-05-17,38,SGRWO-2,Seagreen 2,-65
2025-05-17,38,SGRWO-3,Seagreen 3,-130.984
2025-05-17,38,SGRWO-4,Seagreen 4,-116
2025-05-17,38,SGRWO-5,Seagreen 5,-65
2025-05-17,38,SGRWO-6,Seagreen 6,-134.5
2025-05-17,39,SGRWO-2,Seagreen 2,-65
2025-05-17,39,SGRWO-3,Seagreen 3,-130.984
2025-05-17,39,SGRWO-4,Seagreen 4,-116
2025-05-17,39,SGRWO-5,Seagreen 5,-65
2025-05-17,39,SGRWO-6,Seagreen 6,-143.938
2025-05-17,40,SGRWO-2,Seagreen 2,-65
2025-05-17,40,SGRWO-3,Seagreen 3,-129.984
2025-05-17,40,SGRWO-4,Seagreen 4,-116
2025-05-17,40,SGRWO-5,Seagreen 5,-65
2025-05-17,40,SGRWO-6,Seagreen 6,-114.984
2025-05-17,41,AG-REC05L,AG-REC05L,-0.05
2025-05-17,41,SGRWO-2,Seagreen 2,-65
2025-05-17,41,SGRWO-3,Seagreen 3,-130.984
2025-05-17,41,SGRWO-4,Seagreen 4,-117
2025-05-17,41,SGRWO-5,Seagreen 5,-65
2025-05-17,41,SGRWO-6,Seagreen 6,-115
2025-05-17,42,SGRWO-2,Seagreen 2,-65
2025-05-17,42,SGRWO-3,Seagreen 3,-130
2025-05-17,42,SGRWO-4,Seagreen 4,-117
2025-05-17,42,SGRWO-5,Seagreen 5,-65
2025-05-17,42,SGRWO-6,Seagreen 6,-114.984
2025-05-17,43,SGRWO-2,Seagreen 2,-65
2025-05-17,43,SGRWO-3,Seagreen 3,-131
2025-05-17,43,SGRWO-4,Seagreen 4,-117
2025-05-17,43,SGRWO-5,Seagreen 5,-65
2025-05-17,43,SGRWO-6,Seagreen 6,-115.016
2025-05-17,44,SGRWO-2,Seagreen 2,-65.016
2025-05-17,44,SGRWO-3,Seagreen 3,-131
2025-05-17,44,SGRWO-4,Seagreen 4,-117.016
2025-05-17,44,SGRWO-5,Seagreen 5,-65
2025-05-17,44,SGRWO-6,Seagreen 6,-116
2025-05-17,45,AG-REC05L,AG-REC05L,-0.1
2025-05-17,45,SGRWO-2,Seagreen 2,-65
2025-05-17,45,SGRWO-3,Seagreen 3,-132.984
2025-05-17,45,SGRWO-4,Seagreen 4,-118
2025-05-17,45,SGRWO-5,Seagreen 5,-65
2025-05-17,45,SGRWO-6,Seagreen 6,-114
2025-05-17,46,AG-REC05L,AG-REC05L,-0.166
2025-05-17,46,SGRWO-2,Seagreen 2,-65
2025-05-17,46,SGRWO-3,Seagreen 3,-131.984
2025-05-17,46,SGRWO-4,Seagreen 4,-118
2025-05-17,46,SGRWO-5,Seagreen 5,-65
2025-05-17,46,SGRWO-6,Seagreen 6,-114.016
2025-05-17,47,SGRWO-2,Seagreen 2,-65
2025-05-17,47,SGRWO-3,Seagreen 3,-132.984
2025-05-17,47,SGRWO-4,Seagreen 4,-118
2025-05-17,47,SGRWO-5,Seagreen 5,-65.984
2025-05-17,47,SGRWO-6,Seagreen 6,-115
2025-05-17,48,AG-REC05L,AG-REC05L,-0.084
2025-05-17,48,SGRWO-2,Seagreen 2,-65
2025-05-17,48,SGRWO-3,Seagreen 3,-131.984
2025-05-17,48,SGRWO-4,Seagreen 4,-118
2025-05-17,48,SGRWO-5,Seagreen 5,-65
2025-05-17,48,SGRWO-6,Seagreen 6,-115
2025-05-18,1,AG-REC05L,AG-REC05L,-1.584
2025-05-18,1,SGRWO-2,Seagreen 2,-65
2025-05-18,1,SGRWO-3,Seagreen 3,-132.984
2025-05-18,1,SGRWO-4,Seagreen 4,-118
2025-05-18,1,SGRWO-5,Seagreen 5,-65
2025-05-18,1,SGRWO-6,Seagreen 6,-115
2025-05-18,2,SGRWO-2,Seagreen 2,-65
2025-05-18,2,SGRWO-3,Seagreen 3,-131.984
2025-05-18,2,SGRWO-4,Seagreen 4,-118
2025-05-18,2,SGRWO-5,Seagreen 5,-65
2025-05-18,2,SGRWO-6,Seagreen 6,-115
2025-05-18,3,SGRWO-1,Seagreen 1,-12.934
2025-05-18,3,SGRWO-2,Seagreen 2,-65
2025-05-18,3,SGRWO-3,Seagreen 3,-131.984
2025-05-18,3,SGRWO-4,Seagreen 4,-117.984
2025-05-18,3,SGRWO-5,Seagreen 5,-65
2025-05-18,3,SGRWO-6,Seagreen 6,-114.984
2025-05-18,3,VKNGW-1,Viking 1,-7.6
2025-05-18,4,SGRWO-1,Seagreen 1,-19.966
2025-05-18,4,SGRWO-2,Seagreen 2,-64.984
2025-05-18,4,SGRWO-3,Seagreen 3,-130.966
2025-05-18,4,SGRWO-4,Seagreen 4,-116.984
2025-05-18,4,SGRWO-5,Seagreen 5,-64.984
2025-05-18,4,SGRWO-6,Seagreen 6,-113.984
2025-05-18,4,VKNGW-1,Viking 1,-36.034
2025-05-18,4,VKNGW-2,Viking 2,-33.584
2025-05-18,4,VKNGW-3,Viking 3,-34.216
2025-05-18,5,SGRWO-1,Seagreen 1,-19.966
2025-05-18,5,SGRWO-2,Seagreen 2,-64
2025-05-18,5,SGRWO-3,Seagreen 3,-129.984
2025-05-18,5,SGRWO-4,Seagreen 4,-116.984
2025-05-18,5,SGRWO-5,Seagreen 5,-64
2025-05-18,5,SGRWO-6,Seagreen 6,-152.566
2025-05-18,5,VKNGW-1,Viking 1,-39.016
2025-05-18,5,VKNGW-2,Viking 2,-40.034
2025-05-18,5,VKNGW-3,Viking 3,-39.016
2025-05-18,5,VKNGW-4,Viking 4,-36.784
2025-05-18,6,SGRWO-1,Seagreen 1,-75.966
2025-05-18,6,SGRWO-2,Seagreen 2,-63.984
2025-05-18,6,SGRWO-3,Seagreen 3,-128.966
2025-05-18,6,SGRWO-4,Seagreen 4,-115.984
2025-05-18,6,SGRWO-5,Seagreen 5,-64
2025-05-18,6,SGRWO-6,Seagreen 6,-220.316
2025-05-18,6,VKNGW-1,Viking 1,-40.016
2025-05-18,6,VKNGW-2,Viking 2,-42.016
2025-05-18,6,VKNGW-3,Viking 3,-40.016
2025-05-18,6,VKNGW-4,Viking 4,-47.016
2025-05-18,7,SGRWO-1,Seagreen 1,-166.616
2025-05-18,7,SGRWO-2,Seagreen 2,-62.984
2025-05-18,7,SGRWO-3,Seagreen 3,-128.966
2025-05-18,7,SGRWO-4,Seagreen 4,-115.966
2025-05-18,7,SGRWO-5,Seagreen 5,-63.984
2025-05-18,7,SGRWO-6,Seagreen 6,-307
2025-05-18,7,VKNGW-1,Viking 1,-41.034
2025-05-18,7,VKNGW-2,Viking 2,-43.034
2025-05-18,7,VKNGW-3,Viking 3,-41.034
2025-05-18,7,VKNGW-4,Viking 4,-47.05
2025-05-18,8,SGRWO-1,Seagreen 1,-231.966
2025-05-18,8,SGRWO-2,Seagreen 2,-62
2025-05-18,8,SGRWO-3,Seagreen 3,-126.984
2025-05-18,8,SGRWO-4,Seagreen 4,-113.984
2025-05-18,8,SGRWO-5,Seagreen 5,-62.984
2025-05-18,8,SGRWO-6,Seagreen 6,-336.984
2025-05-18,8,VKNGW-1,Viking 1,-43.034
2025-05-18,8,VKNGW-2,Viking 2,-45.05
2025-05-18,8,VKNGW-3,Viking 3,-43.034
2025-05-18,8,VKNGW-4,Viking 4,-50.05
2025-05-18,9,SGRWO-1,Seagreen 1,-227.984
2025-05-18,9,SGRWO-2,Seagreen 2,-61
2025-05-18,9,SGRWO-3,Seagreen 3,-125.984
2025-05-18,9,SGRWO-4,Seagreen 4,-113.984
2025-05-18,9,SGRWO-5,Seagreen 5,-62
2025-05-18,9,SGRWO-6,Seagreen 6,-332.984
2025-05-18,9,VKNGW-1,Viking 1,-45.05
2025-05-18,9,VKNGW-2,Viking 2,-48.066
2025-05-18,9,VKNGW-3,Viking 3,-45.05
2025-05-18,9,VKNGW-4,Viking 4,-51.066
2025-05-18,10,SGRWO-1,Seagreen 1,-226.984
2025-05-18,10,SGRWO-2,Seagreen 2,-61
2025-05-18,10,SGRWO-3,Seagreen 3,-125
2025-05-18,10,SGRWO-4,Seagreen 4,-113
2025-05-18,10,SGRWO-5,Seagreen 5,-61.984
2025-05-18,10,SGRWO-6,Seagreen 6,-331.984
2025-05-18,10,VKNGW-1,Viking 1,-48.05
2025-05-18,10,VKNGW-2,Viking 2,-52.066
2025-05-18,10,VKNGW-3,Viking 3,-48.05
2025-05-18,10,VKNGW-4,Viking 4,-55.066
2025-05-18,11,SGRWO-1,Seagreen 1,-225.984
2025-05-18,11,SGRWO-2,Seagreen 2,-60
2025-05-18,11,SGRWO-3,Seagreen 3,-124.984
2025-05-18,11,SGRWO-4,Seagreen 4,-113
2025-05-18,11,SGRWO-5,Seagreen 5,-61
2025-05-18,11,SGRWO-6,Seagreen 6,-329
2025-05-18,11,VKNGW-1,Viking 1,-50.034
2025-05-18,11,VKNGW-2,Viking 2,-55.066
2025-05-18,11,VKNGW-3,Viking 3,-51.05
2025-05-18,11,VKNGW-4,Viking 4,-57.05
2025-05-18,12,AG-REC05L,AG-REC05L,-0.084
2025-05-18,12,SGRWO-1,Seagreen 1,-239.5
2025-05-18,12,SGRWO-2,Seagreen 2,-60
2025-05-18,12,SGRWO-3,Seagreen 3,-123.984
2025-05-18,12,SGRWO-4,Seagreen 4,-112.984
2025-05-18,12,SGRWO-5,Seagreen 5,-61
2025-05-18,12,SGRWO-6,Seagreen 6,-329
2025-05-18,12,VKNGW-1,Viking 1,-52.05
2025-05-18,12,VKNGW-2,Viking 2,-59.25
2025-05-18,12,VKNGW-3,Viking 3,-54.25
2025-05-18,12,VKNGW-4,Viking 4,-60.066
2025-05-18,13,AG-REC05L,AG-REC05L,-4.916
2025-05-18,13,SGRWO-1,Seagreen 1,-255.984
2025-05-18,13,SGRWO-2,Seagreen 2,-60
2025-05-18,13,SGRWO-3,Seagreen 3,-139.184
2025-05-18,13,SGRWO-4,Seagreen 4,-121.616
2025-05-18,13,SGRWO-5,Seagreen 5,-61
2025-05-18,13,SGRWO-6,Seagreen 6,-328.984
2025-05-18,13,VKNGW-1,Viking 1,-65.884
2025-05-18,13,VKNGW-2,Viking 2,-74.084
2025-05-18,13,VKNGW-3,Viking 3,-69.084
2025-05-18,13,VKNGW-4,Viking 4,-75.866
2025-05-18,14,SGRWO-1,Seagreen 1,-254.984
2025-05-18,14,SGRWO-2,Seagreen 2,-65.466
2025-05-18,14,SGRWO-3,Seagreen 3,-138.984
2025-05-18,14,SGRWO-4,Seagreen 4,-125.984
2025-05-18,14,SGRWO-5,Seagreen 5,-65.916
2025-05-18,14,SGRWO-6,Seagreen 6,-327.984
2025-05-18,14,SOKYW-1,South Kyle,-0.734
2025-05-18,14,VKNGW-1,Viking 1,-71.066
2025-05-18,14,VKNGW-2,Viking 2,-79.066
2025-05-18,14,VKNGW-3,Viking 3,-74.066
2025-05-18,14,VKNGW-4,Viking 4,-80.05
2025-05-18,14,WDRGW-1,Windy Rig,-17.884
2025-05-18,15,SGRWO-1,Seagreen 1,-255.984
2025-05-18,15,SGRWO-2,Seagreen 2,-68
2025-05-18,15,SGRWO-3,Seagreen 3,-139
2025-05-18,15,SGRWO-4,Seagreen 4,-126.984
2025-05-18,15,SGRWO-5,Seagreen 5,-69
2025-05-18,15,SGRWO-6,Seagreen 6,-328.984
2025-05-18,15,SOKYW-1,South Kyle,-0.5
2025-05-18,15,VKNGW-1,Viking 1,-74.034
2025-05-18,15,VKNGW-2,Viking 2,-84.016
2025-05-18,15,VKNGW-3,Viking 3,-78.016
2025-05-18,15,VKNGW-4,Viking 4,-85.016
2025-05-18,15,WDRGW-1,Windy Rig,-8.866
2025-05-18,16,SGRWO-1,Seagreen 1,-255
2025-05-18,16,SGRWO-2,Seagreen 2,-67.066
2025-05-18,16,SGRWO-3,Seagreen 3,-35.35
2025-05-18,16,SGRWO-4,Seagreen 4,-125.984
2025-05-18,16,SGRWO-5,Seagreen 5,-68.984
2025-05-18,16,SGRWO-6,Seagreen 6,-327.984
2025-05-18,16,VKNGW-1,Viking 1,-76.016
2025-05-18,16,VKNGW-2,Viking 2,-85.016
2025-05-18,16,VKNGW-3,Viking 3,-79.034
2025-05-18,16,VKNGW-4,Viking 4,-86.016
2025-05-18,17,SGRWO-1,Seagreen 1,-254.984
2025-05-18,17,SGRWO-2,Seagreen 2,-15.316
2025-05-18,17,SGRWO-4,Seagreen 4,-125.984
2025-05-18,17,SGRWO-5,Seagreen 5,-56.4
2025-05-18,17,SGRWO-6,Seagreen 6,-327
2025-05-18,17,VKNGW-1,Viking 1,-82.016
2025-05-18,17,VKNGW-2,Viking 2,-91.016
2025-05-18,17,VKNGW-3,Viking 3,-85.016
2025-05-18,17,VKNGW-4,Viking 4,-93.016
2025-05-18,18,SGRWO-1,Seagreen 1,-175.126
2025-05-18,18,SGRWO-4,Seagreen 4,-115.884
2025-05-18,18,SGRWO-6,Seagreen 6,-298.484
2025-05-18,18,VKNGW-1,Viking 1,-83.016
2025-05-18,18,VKNGW-2,Viking 2,-92.016
2025-05-18,18,VKNGW-3,Viking 3,-86.034
2025-05-18,18,VKNGW-4,Viking 4,-94.034
2025-05-18,19,GLNKW-1,Glen Kyllachy,-4.008
2025-05-18,19,LIMKW-1,Limekiln,-9.334
2025-05-18,19,MOWWO-1,Moray West 1,-56.4
2025-05-18,19,MOWWO-2,Moray West 2,-46.934
2025-05-18,19,MOWWO-3,Moray West 3,-32.5
2025-05-18,19,MOWWO-4,Moray West 4,-54.6
2025-05-18,19,SGRWO-1,Seagreen 1,-85.484
2025-05-18,19,SGRWO-4,Seagreen 4,-110.984
2025-05-18,19,SGRWO-6,Seagreen 6,-287
2025-05-18,19,VKNGW-1,Viking 1,-76.034
2025-05-18,19,VKNGW-2,Viking 2,-82.234
2025-05-18,19,VKNGW-3,Viking 3,-87.066
2025-05-18,19,VKNGW-4,Viking 4,-96.034
2025-05-18,20,GLNKW-1,Glen Kyllachy,-10
2025-05-18,20,GORDW-2,Gordonbush Ext,-10.784
2025-05-18,20,HALSW-1,Halsary Forest,-10.75
2025-05-18,20,LIMKW-1,Limekiln,-17
2025-05-18,20,MOWEO-1,Moray Firth Eastern 1,-68.4
2025-05-18,20,MOWWO-1,Moray West 1,-93
2025-05-18,20,MOWWO-2,Moray West 2,-83
2025-05-18,20,MOWWO-3,Moray West 3,-65
2025-05-18,20,MOWWO-4,Moray West 4,-125
2025-05-18,20,SGRWO-1,Seagreen 1,-102
2025-05-18,20,SGRWO-4,Seagreen 4,-109.984
2025-05-18,20,SGRWO-6,Seagreen 6,-287
2025-05-18,20,VKNGW-1,Viking 1,-75.05
2025-05-18,20,VKNGW-2,Viking 2,-84.05
2025-05-18,20,VKNGW-3,Viking 3,-91.05
2025-05-18,20,VKNGW-4,Viking 4,-98.034
2025-05-18,21,GLNKW-1,Glen Kyllachy,-13.5
2025-05-18,21,GORDW-2,Gordonbush Ext,-20
2025-05-18,21,HALSW-1,Halsary Forest,-14
2025-05-18,21,LIMKW-1,Limekiln,-20
2025-05-18,21,MOWEO-1,Moray Firth Eastern 1,-109.116
2025-05-18,21,MOWWO-1,Moray West 1,-89
2025-05-18,21,MOWWO-2,Moray West 2,-73
2025-05-18,21,MOWWO-3,Moray West 3,-60
2025-05-18,21,MOWWO-4,Moray West 4,-115
2025-05-18,21,SGRWO-1,Seagreen 1,-176.65
2025-05-18,21,SGRWO-4,Seagreen 4,-111.984
2025-05-18,21,SGRWO-6,Seagreen 6,-290.984
2025-05-18,21,VKNGW-1,Viking 1,-78.984
2025-05-18,21,VKNGW-2,Viking 2,-87.966
2025-05-18,21,VKNGW-3,Viking 3,-93.984
2025-05-18,21,VKNGW-4,Viking 4,-100
2025-05-18,22,GLNKW-1,Glen Kyllachy,-5.5
2025-05-18,22,GORDW-2,Gordonbush Ext,-20.016
2025-05-18,22,HALSW-1,Halsary Forest,-15
2025-05-18,22,LIMKW-1,Limekiln,-22
2025-05-18,22,MOWEO-1,Moray Firth Eastern 1,-124
2025-05-18,22,MOWEO-2,Moray Firth Eastern 2,-95.134
2025-05-18,22,MOWWO-1,Moray West 1,-90
2025-05-18,22,MOWWO-2,Moray West 2,-74
2025-05-18,22,MOWWO-3,Moray West 3,-62
2025-05-18,22,MOWWO-4,Moray West 4,-119
2025-05-18,22,SGRWO-1,Seagreen 1,-225.984
2025-05-18,22,SGRWO-2,Seagreen 2,-9.416
2025-05-18,22,SGRWO-4,Seagreen 4,-110.984
2025-05-18,22,SGRWO-6,Seagreen 6,-289.966
2025-05-18,22,VKNGW-1,Viking 1,-77.984
2025-05-18,22,VKNGW-2,Viking 2,-85.984
2025-05-18,22,VKNGW-3,Viking 3,-92.984
2025-05-18,22,VKNGW-4,Viking 4,-99.984
2025-05-18,23,GLNKW-1,Glen Kyllachy,-16
2025-05-18,23,GORDW-2,Gordonbush Ext,-24.034
2025-05-18,23,HALSW-1,Halsary Forest,-16
2025-05-18,23,LIMKW-1,Limekiln,-18.5
2025-05-18,23,MOWEO-1,Moray Firth Eastern 1,-148
2025-05-18,23,MOWEO-2,Moray Firth Eastern 2,-161
2025-05-18,23,MOWEO-3,Moray Firth Eastern 3,-33.834
2025-05-18,23,MOWWO-1,Moray West 1,-105
2025-05-18,23,MOWWO-2,Moray West 2,-77
2025-05-18,23,MOWWO-3,Moray West 3,-63
2025-05-18,23,MOWWO-4,Moray West 4,-104
2025-05-18,23,SGRWO-1,Seagreen 1,-226.066
2025-05-18,23,SGRWO-2,Seagreen 2,-60.016
2025-05-18,23,SGRWO-4,Seagreen 4,-111.016
2025-05-18,23,SGRWO-6,Seagreen 6,-289.1
2025-05-18,23,VKNGW-1,Viking 1,-84.416
2025-05-18,23,VKNGW-2,Viking 2,-93.4
2025-05-18,23,VKNGW-3,Viking 3,-91.016
2025-05-18,23,VKNGW-4,Viking 4,-99
2025-05-18,24,GLNKW-1,Glen Kyllachy,-17.5
2025-05-18,24,GORDW-2,Gordonbush Ext,-26.016
2025-05-18,24,HALSW-1,Halsary Forest,-15
2025-05-18,24,LIMKW-1,Limekiln,-19
2025-05-18,24,MOWEO-1,Moray Firth Eastern 1,-137
2025-05-18,24,MOWEO-2,Moray Firth Eastern 2,-163
2025-05-18,24,MOWEO-3,Moray Firth Eastern 3,-120.4
2025-05-18,24,MOWWO-1,Moray West 1,-107
2025-05-18,24,MOWWO-2,Moray West 2,-83
2025-05-18,24,MOWWO-3,Moray West 3,-67
2025-05-18,24,MOWWO-4,Moray West 4,-114
2025-05-18,24,SGRWO-1,Seagreen 1,-230.05
2025-05-18,24,SGRWO-2,Seagreen 2,-61.016
2025-05-18,24,SGRWO-4,Seagreen 4,-112.016
2025-05-18,24,SGRWO-6,Seagreen 6,-295.084
2025-05-18,24,VKNGW-1,Viking 1,-90
2025-05-18,24,VKNGW-2,Viking 2,-97.984
2025-05-18,24,VKNGW-3,Viking 3,-92
2025-05-18,24,VKNGW-4,Viking 4,-98.984
2025-05-18,25,GLNKW-1,Glen Kyllachy,-17.5
2025-05-18,25,GORDW-2,Gordonbush Ext,-28.034
2025-05-18,25,HALSW-1,Halsary Forest,-15
2025-05-18,25,LIMKW-1,Limekiln,-23
2025-05-18,25,MOWEO-1,Moray Firth Eastern 1,-172
2025-05-18,25,MOWEO-2,Moray Firth Eastern 2,-183
2025-05-18,25,MOWEO-3,Moray Firth Eastern 3,-151.8
2025-05-18,25,MOWWO-1,Moray West 1,-110
2025-05-18,25,MOWWO-2,Moray West 2,-87
2025-05-18,25,MOWWO-3,Moray West 3,-69
2025-05-18,25,MOWWO-4,Moray West 4,-122
2025-05-18,25,SGRWO-1,Seagreen 1,-234
2025-05-18,25,SGRWO-2,Seagreen 2,-62
2025-05-18,25,SGRWO-4,Seagreen 4,-113.984
2025-05-18,25,SGRWO-6,Seagreen 6,-300
2025-05-18,25,VKNGW-1,Viking 1,-90
2025-05-18,25,VKNGW-2,Viking 2,-97.984
2025-05-18,25,VKNGW-3,Viking 3,-91
2025-05-18,25,VKNGW-4,Viking 4,-98
2025-05-18,26,DOREW-1,Dorenell 1,-23.684
2025-05-18,26,GLNKW-1,Glen Kyllachy,-16.5
2025-05-18,26,GORDW-2,Gordonbush Ext,-30.034
2025-05-18,26,HALSW-1,Halsary Forest,-15
2025-05-18,26,LIMKW-1,Limekiln,-23
2025-05-18,26,MOWEO-1,Moray Firth Eastern 1,-159
2025-05-18,26,MOWEO-2,Moray Firth Eastern 2,-42
2025-05-18,26,MOWWO-1,Moray West 1,-116
2025-05-18,26,MOWWO-2,Moray West 2,-98
2025-05-18,26,MOWWO-3,Moray West 3,-70
2025-05-18,26,MOWWO-4,Moray West 4,-127
2025-05-18,26,SGRWO-1,Seagreen 1,-234
2025-05-18,26,SGRWO-2,Seagreen 2,-62.016
2025-05-18,26,SGRWO-4,Seagreen 4,-113
2025-05-18,26,SGRWO-6,Seagreen 6,-300.016
2025-05-18,26,VKNGW-1,Viking 1,-90
2025-05-18,26,VKNGW-2,Viking 2,-97
2025-05-18,26,VKNGW-3,Viking 3,-91
2025-05-18,26,VKNGW-4,Viking 4,-98
2025-05-18,27,DOREW-1,Dorenell 1,-35
2025-05-18,27,GLNKW-1,Glen Kyllachy,-18.5
2025-05-18,27,GORDW-2,Gordonbush Ext,-29.984
2025-05-18,27,HALSW-1,Halsary Forest,-13
2025-05-18,27,LIMKW-1,Limekiln,-24.5
2025-05-18,27,MOWEO-1,Moray Firth Eastern 1,-136.066
2025-05-18,27,MOWWO-1,Moray West 1,-115
2025-05-18,27,MOWWO-2,Moray West 2,-101
2025-05-18,27,MOWWO-3,Moray West 3,-68
2025-05-18,27,MOWWO-4,Moray West 4,-126
2025-05-18,27,SGRWO-1,Seagreen 1,-234.884
2025-05-18,27,SGRWO-2,Seagreen 2,-61.984
2025-05-18,27,SGRWO-4,Seagreen 4,-113.95
2025-05-18,27,SGRWO-6,Seagreen 6,-300.884
2025-05-18,27,VKNGW-1,Viking 1,-91.016
2025-05-18,27,VKNGW-2,Viking 2,-98.016
2025-05-18,27,VKNGW-3,Viking 3,-91.016
2025-05-18,27,VKNGW-4,Viking 4,-98
2025-05-18,28,DOREW-1,Dorenell 1,-49
2025-05-18,28,GLNKW-1,Glen Kyllachy,-23.5
2025-05-18,28,GORDW-2,Gordonbush Ext,-28.984
2025-05-18,28,HALSW-1,Halsary Forest,-12
2025-05-18,28,LIMKW-1,Limekiln,-23
2025-05-18,28,MOWWO-1,Moray West 1,-115
2025-05-18,28,MOWWO-2,Moray West 2,-99
2025-05-18,28,MOWWO-3,Moray West 3,-66
2025-05-18,28,MOWWO-4,Moray West 4,-123
2025-05-18,28,SGRWO-1,Seagreen 1,-227.9
2025-05-18,28,SGRWO-2,Seagreen 2,-60.966
2025-05-18,28,SGRWO-4,Seagreen 4,-110.95
2025-05-18,28,SGRWO-6,Seagreen 6,-293.9
2025-05-18,28,VKNGW-1,Viking 1,-92.034
2025-05-18,28,VKNGW-2,Viking 2,-99
2025-05-18,28,VKNGW-3,Viking 3,-92.016
2025-05-18,28,VKNGW-4,Viking 4,-98.016
2025-05-18,29,DOREW-1,Dorenell 1,-37
2025-05-18,29,GLNKW-1,Glen Kyllachy,-26
2025-05-18,29,GORDW-2,Gordonbush Ext,-28.934
2025-05-18,29,HALSW-1,Halsary Forest,-10
