Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2025-06-13,2,ROTHW-1,Cairn Uish 1 (Rothes 1),-46.5
2025-06-13,3,BETHW-1,Beinn Tharsuinn,-2.0
2025-06-13,3,BTUIW-2,Beinn an Tuirc Ext,-24.0
2025-06-13,3,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-13,3,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-13,3,ROTHW-1,Cairn Uish 1 (Rothes 1),-45.5
2025-06-13,4,BETHW-1,Beinn Tharsuinn,-4.0
2025-06-13,4,BTUIW-2,Beinn an Tuirc Ext,-19.0
2025-06-13,4,BTUIW-3,Beinn an Tuirc Phase 3,-43.0
2025-06-13,4,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-13,4,ROTHW-1,Cairn Uish 1 (Rothes 1),-49.0
2025-06-13,5,BETHW-1,Beinn Tharsuinn,-9.0
2025-06-13,5,BTUIW-2,Beinn an Tuirc Ext,-22.0
2025-06-13,5,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-13,5,CAIRW-2,Cairn Uish 2 (Rothes 2),-0.5
2025-06-13,5,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-13,5,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.0
2025-06-13,6,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-13,6,BTUIW-2,Beinn an Tuirc Ext,-21.0
2025-06-13,6,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-13,6,CAIRW-2,Cairn Uish 2 (Rothes 2),-0.5
2025-06-13,6,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-13,6,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.5
2025-06-13,7,BETHW-1,Beinn Tharsuinn,-7.0
2025-06-13,7,BTUIW-2,Beinn an Tuirc Ext,-18.0
2025-06-13,7,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-13,7,CAIRW-2,Cairn Uish 2 (Rothes 2),-36.5
2025-06-13,7,ROTHW-1,Cairn Uish 1 (Rothes 1),-42.5
2025-06-13,8,BETHW-1,Beinn Tharsuinn,-6.0
2025-06-13,8,BTUIW-2,Beinn an Tuirc Ext,-16.0
2025-06-13,8,BTUIW-3,Beinn an Tuirc Phase 3,-39.0
2025-06-13,8,CAIRW-2,Cairn Uish 2 (Rothes 2),-22.5
2025-06-13,8,ROTHW-1,Cairn Uish 1 (Rothes 1),-29.5
2025-06-13,9,BETHW-1,Beinn Tharsuinn,-10.0
2025-06-13,9,BTUIW-2,Beinn an Tuirc Ext,-17.0
2025-06-13,9,BTUIW-3,Beinn an Tuirc Phase 3,-38.0
2025-06-13,9,CAIRW-2,Cairn Uish 2 (Rothes 2),-16.5
2025-06-13,9,ROTHW-1,Cairn Uish 1 (Rothes 1),-10.276
2025-06-13,10,BETHW-1,Beinn Tharsuinn,-11.0
2025-06-13,10,BTUIW-2,Beinn an Tuirc Ext,-14.0
2025-06-13,10,BTUIW-3,Beinn an Tuirc Phase 3,-38.0
2025-06-13,10,CAIRW-2,Cairn Uish 2 (Rothes 2),-15.0
2025-06-13,11,BETHW-1,Beinn Tharsuinn,-17.0
2025-06-13,11,BTUIW-2,Beinn an Tuirc Ext,-16.0
2025-06-13,11,BTUIW-3,Beinn an Tuirc Phase 3,-37.0
2025-06-13,12,BETHW-1,Beinn Tharsuinn,-17.0
2025-06-13,12,BTUIW-2,Beinn an Tuirc Ext,-16.0
2025-06-13,12,BTUIW-3,Beinn an Tuirc Phase 3,-37.0
2025-06-13,13,BETHW-1,Beinn Tharsuinn,-14.0
2025-06-13,13,BTUIW-2,Beinn an Tuirc Ext,-15.0
2025-06-13,13,BTUIW-3,Beinn an Tuirc Phase 3,-32.0
2025-06-13,14,BETHW-1,Beinn Tharsuinn,-0.7
2025-06-13,14,BTUIW-2,Beinn an Tuirc Ext,-13.0
2025-06-13,14,BTUIW-3,Beinn an Tuirc Phase 3,-36.0
2025-06-13,15,BTUIW-2,Beinn an Tuirc Ext,-16.0
2025-06-13,15,BTUIW-3,Beinn an Tuirc Phase 3,-39.0
2025-06-13,16,BTUIW-2,Beinn an Tuirc Ext,-1.334
2025-06-13,16,BTUIW-3,Beinn an Tuirc Phase 3,-37.0
2025-06-13,17,BTUIW-3,Beinn an Tuirc Phase 3,-37.0
2025-06-13,18,BTUIW-3,Beinn an Tuirc Phase 3,-37.0
2025-06-13,19,BTUIW-3,Beinn an Tuirc Phase 3,-40.0
2025-06-13,20,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-13,21,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-13,22,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-13,23,BTUIW-3,Beinn an Tuirc Phase 3,-38.0
2025-06-13,24,BTUIW-3,Beinn an Tuirc Phase 3,-38.0
2025-06-13,25,BETHW-1,Beinn Tharsuinn,-8.984
2025-06-13,25,BTUIW-2,Beinn an Tuirc Ext,-3.466
2025-06-13,25,BTUIW-3,Beinn an Tuirc Phase 3,-38.0
2025-06-13,25,ROTHW-1,Cairn Uish 1 (Rothes 1),-1.408
2025-06-13,26,BETHW-1,Beinn Tharsuinn,-12.0
2025-06-13,26,BTUIW-2,Beinn an Tuirc Ext,-13.0
2025-06-13,26,BTUIW-3,Beinn an Tuirc Phase 3,-25.0
2025-06-13,26,CAIRW-2,Cairn Uish 2 (Rothes 2),-11.888
2025-06-13,26,ROTHW-1,Cairn Uish 1 (Rothes 1),-14.5
2025-06-13,27,BETHW-1,Beinn Tharsuinn,-10.0
2025-06-13,27,BTUIW-2,Beinn an Tuirc Ext,-6.0
2025-06-13,27,BTUIW-3,Beinn an Tuirc Phase 3,-18.0
2025-06-13,27,CAIRW-2,Cairn Uish 2 (Rothes 2),-11.5
2025-06-13,27,ROTHW-1,Cairn Uish 1 (Rothes 1),-8.5
2025-06-13,28,BETHW-1,Beinn Tharsuinn,-7.0
2025-06-13,28,BTUIW-2,Beinn an Tuirc Ext,-6.0
2025-06-13,28,BTUIW-3,Beinn an Tuirc Phase 3,-15.0
2025-06-13,28,CAIRW-2,Cairn Uish 2 (Rothes 2),-11.0
2025-06-13,28,ROTHW-1,Cairn Uish 1 (Rothes 1),-12.0
2025-06-13,29,BETHW-1,Beinn Tharsuinn,-9.0
2025-06-13,29,BTUIW-2,Beinn an Tuirc Ext,-5.0
2025-06-13,29,BTUIW-3,Beinn an Tuirc Phase 3,-15.0
2025-06-13,29,CAIRW-2,Cairn Uish 2 (Rothes 2),-12.5
2025-06-13,29,ROTHW-1,Cairn Uish 1 (Rothes 1),-10.0
2025-06-13,30,BETHW-1,Beinn Tharsuinn,-7.0
2025-06-13,30,BTUIW-2,Beinn an Tuirc Ext,-4.0
2025-06-13,30,BTUIW-3,Beinn an Tuirc Phase 3,-13.0
2025-06-13,30,CAIRW-2,Cairn Uish 2 (Rothes 2),-7.0
2025-06-13,30,ROTHW-1,Cairn Uish 1 (Rothes 1),-8.0
2025-06-13,31,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-13,31,BTUIW-2,Beinn an Tuirc Ext,-4.0
2025-06-13,31,BTUIW-3,Beinn an Tuirc Phase 3,-13.0
2025-06-13,31,CAIRW-2,Cairn Uish 2 (Rothes 2),-2.52
2025-06-13,31,ROTHW-1,Cairn Uish 1 (Rothes 1),-8.5
2025-06-13,32,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-13,32,BTUIW-2,Beinn an Tuirc Ext,-4.0
2025-06-13,32,BTUIW-3,Beinn an Tuirc Phase 3,-14.0
2025-06-13,32,ROTHW-1,Cairn Uish 1 (Rothes 1),-12.5
2025-06-13,33,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-13,33,BTUIW-2,Beinn an Tuirc Ext,-4.0
2025-06-13,33,BTUIW-3,Beinn an Tuirc Phase 3,-11.0
2025-06-13,33,ROTHW-1,Cairn Uish 1 (Rothes 1),-14.0
2025-06-13,34,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-13,34,BTUIW-2,Beinn an Tuirc Ext,-2.0
2025-06-13,34,BTUIW-3,Beinn an Tuirc Phase 3,-9.0
2025-06-13,34,ROTHW-1,Cairn Uish 1 (Rothes 1),-17.5
2025-06-13,35,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-13,35,BTUIW-2,Beinn an Tuirc Ext,-1.0
2025-06-13,35,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-13,35,ROTHW-1,Cairn Uish 1 (Rothes 1),-17.0
2025-06-13,36,BETHW-1,Beinn Tharsuinn,-1.3
2025-06-13,36,BTUIW-2,Beinn an Tuirc Ext,-0.816
2025-06-13,36,BTUIW-3,Beinn an Tuirc Phase 3,-0.116
2025-06-13,36,ROTHW-1,Cairn Uish 1 (Rothes 1),-9.166
2025-06-15,1,BTUIW-3,Beinn an Tuirc Phase 3,-8.4
2025-06-15,2,BTUIW-3,Beinn an Tuirc Phase 3,-34.0
2025-06-15,3,BTUIW-3,Beinn an Tuirc Phase 3,-33.0
2025-06-15,4,BETHW-1,Beinn Tharsuinn,-2.916
2025-06-15,4,BTUIW-2,Beinn an Tuirc Ext,-8.75
2025-06-15,4,BTUIW-3,Beinn an Tuirc Phase 3,-29.0
2025-06-15,5,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-15,5,BTUIW-2,Beinn an Tuirc Ext,-12.0
2025-06-15,5,BTUIW-3,Beinn an Tuirc Phase 3,-28.0
2025-06-15,6,BETHW-1,Beinn Tharsuinn,-10.0
2025-06-15,6,BTUIW-2,Beinn an Tuirc Ext,-13.0
2025-06-15,6,BTUIW-3,Beinn an Tuirc Phase 3,-24.0
2025-06-15,7,BETHW-1,Beinn Tharsuinn,-14.0
2025-06-15,7,BTUIW-2,Beinn an Tuirc Ext,-9.0
2025-06-15,7,BTUIW-3,Beinn an Tuirc Phase 3,-20.0
2025-06-15,8,BETHW-1,Beinn Tharsuinn,-12.0
2025-06-15,8,BTUIW-2,Beinn an Tuirc Ext,-8.0
2025-06-15,8,BTUIW-3,Beinn an Tuirc Phase 3,-18.0
2025-06-15,9,BETHW-1,Beinn Tharsuinn,-11.0
2025-06-15,9,BTUIW-2,Beinn an Tuirc Ext,-6.0
2025-06-15,9,BTUIW-3,Beinn an Tuirc Phase 3,-15.0
2025-06-15,10,BETHW-1,Beinn Tharsuinn,-13.0
2025-06-15,10,BTUIW-2,Beinn an Tuirc Ext,-7.0
2025-06-15,10,BTUIW-3,Beinn an Tuirc Phase 3,-11.0
2025-06-15,11,BETHW-1,Beinn Tharsuinn,-11.0
2025-06-15,11,BTUIW-2,Beinn an Tuirc Ext,-5.0
2025-06-15,11,BTUIW-3,Beinn an Tuirc Phase 3,-10.0
2025-06-15,12,BETHW-1,Beinn Tharsuinn,-13.0
2025-06-15,12,BTUIW-2,Beinn an Tuirc Ext,-2.7
2025-06-15,12,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-15,13,BETHW-1,Beinn Tharsuinn,-7.0
2025-06-15,13,BTUIW-3,Beinn an Tuirc Phase 3,-8.0
2025-06-15,14,BETHW-1,Beinn Tharsuinn,-4.5
2025-06-15,14,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-15,15,BTUIW-3,Beinn an Tuirc Phase 3,-6.0
2025-06-15,16,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-15,17,BTUIW-3,Beinn an Tuirc Phase 3,-7.35
2025-06-15,28,BTUIW-2,Beinn an Tuirc Ext,-2.334
2025-06-15,28,BTUIW-3,Beinn an Tuirc Phase 3,-27.866
2025-06-15,29,BTUIW-2,Beinn an Tuirc Ext,-22.4
2025-06-15,29,BTUIW-3,Beinn an Tuirc Phase 3,-38.0
2025-06-15,30,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-15,31,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-15,32,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-15,33,BTUIW-3,Beinn an Tuirc Phase 3,-13.666
2025-06-15,43,BTUIW-3,Beinn an Tuirc Phase 3,-7.4
2025-06-15,44,BTUIW-3,Beinn an Tuirc Phase 3,-11.0
2025-06-15,45,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-15,46,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-15,47,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-15,48,BTUIW-3,Beinn an Tuirc Phase 3,-6.0
2025-06-16,1,BTUIW-3,Beinn an Tuirc Phase 3,-8.0
2025-06-16,2,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-16,3,BTUIW-3,Beinn an Tuirc Phase 3,-10.0
2025-06-16,4,BTUIW-3,Beinn an Tuirc Phase 3,-10.0
2025-06-16,5,BTUIW-3,Beinn an Tuirc Phase 3,-11.0
2025-06-16,6,BTUIW-3,Beinn an Tuirc Phase 3,-12.0
2025-06-16,7,BTUIW-3,Beinn an Tuirc Phase 3,-12.0
2025-06-16,8,BTUIW-3,Beinn an Tuirc Phase 3,-12.0
2025-06-16,9,BTUIW-3,Beinn an Tuirc Phase 3,-12.0
2025-06-16,10,BTUIW-3,Beinn an Tuirc Phase 3,-12.0
2025-06-16,11,BTUIW-3,Beinn an Tuirc Phase 3,-12.0
2025-06-16,12,BTUIW-3,Beinn an Tuirc Phase 3,-12.0
2025-06-16,13,BTUIW-3,Beinn an Tuirc Phase 3,-11.0
2025-06-16,14,BTUIW-3,Beinn an Tuirc Phase 3,-8.0
2025-06-16,15,BTUIW-3,Beinn an Tuirc Phase 3,-6.0
2025-06-16,16,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-16,17,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-16,18,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-16,19,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-16,20,BTUIW-3,Beinn an Tuirc Phase 3,-4.0
2025-06-16,21,BTUIW-3,Beinn an Tuirc Phase 3,-4.0
2025-06-16,22,BTUIW-3,Beinn an Tuirc Phase 3,-4.0
2025-06-16,23,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-16,24,BTUIW-3,Beinn an Tuirc Phase 3,-7.0
2025-06-16,25,BTUIW-3,Beinn an Tuirc Phase 3,-9.0
2025-06-16,26,BTUIW-3,Beinn an Tuirc Phase 3,-8.0
2025-06-16,27,BTUIW-3,Beinn an Tuirc Phase 3,-10.0
2025-06-16,28,BTUIW-3,Beinn an Tuirc Phase 3,-5.0
2025-06-16,46,BTUIW-3,Beinn an Tuirc Phase 3,-12.084
2025-06-16,47,BTUIW-3,Beinn an Tuirc Phase 3,-29.0
2025-06-16,48,BTUIW-3,Beinn an Tuirc Phase 3,-30.0
2025-06-17,1,BTUIW-3,Beinn an Tuirc Phase 3,-30.0
2025-06-17,2,BTUIW-3,Beinn an Tuirc Phase 3,-32.0
2025-06-17,3,BTUIW-3,Beinn an Tuirc Phase 3,-31.0
2025-06-17,4,BTUIW-3,Beinn an Tuirc Phase 3,-31.0
2025-06-17,5,BTUIW-3,Beinn an Tuirc Phase 3,-31.0
2025-06-17,6,BTUIW-3,Beinn an Tuirc Phase 3,-34.0
2025-06-17,7,BTUIW-2,Beinn an Tuirc Ext,-12.834
2025-06-17,7,BTUIW-3,Beinn an Tuirc Phase 3,-34.0
2025-06-17,8,BTUIW-2,Beinn an Tuirc Ext,-15.0
2025-06-17,8,BTUIW-3,Beinn an Tuirc Phase 3,-33.0
2025-06-17,8,ROTHW-1,Cairn Uish 1 (Rothes 1),-12.034
2025-06-17,9,BTUIW-2,Beinn an Tuirc Ext,-15.0
2025-06-17,9,BTUIW-3,Beinn an Tuirc Phase 3,-34.0
2025-06-17,9,ROTHW-1,Cairn Uish 1 (Rothes 1),-25.5
2025-06-17,10,BTUIW-2,Beinn an Tuirc Ext,-15.0
2025-06-17,10,BTUIW-3,Beinn an Tuirc Phase 3,-34.0
2025-06-17,10,ROTHW-1,Cairn Uish 1 (Rothes 1),-19.5
2025-06-17,11,BTUIW-2,Beinn an Tuirc Ext,-14.0
2025-06-17,11,BTUIW-3,Beinn an Tuirc Phase 3,-33.0
2025-06-17,11,ROTHW-1,Cairn Uish 1 (Rothes 1),-25.5
2025-06-17,12,BTUIW-2,Beinn an Tuirc Ext,-1.634
2025-06-17,12,BTUIW-3,Beinn an Tuirc Phase 3,-32.0
2025-06-17,12,ROTHW-1,Cairn Uish 1 (Rothes 1),-10.276
2025-06-17,13,BTUIW-3,Beinn an Tuirc Phase 3,-33.0
2025-06-17,14,BTUIW-3,Beinn an Tuirc Phase 3,-32.0
2025-06-17,15,BTUIW-3,Beinn an Tuirc Phase 3,-31.0
2025-06-17,16,BTUIW-3,Beinn an Tuirc Phase 3,-15.3
2025-06-17,28,BTUIW-3,Beinn an Tuirc Phase 3,-27.9
2025-06-17,29,BTUIW-3,Beinn an Tuirc Phase 3,-32.0
2025-06-17,30,BTUIW-3,Beinn an Tuirc Phase 3,-31.0
2025-06-17,31,BTUIW-3,Beinn an Tuirc Phase 3,-31.692
2025-06-17,32,BTUIW-3,Beinn an Tuirc Phase 3,-20.042
2025-06-17,33,BTUIW-3,Beinn an Tuirc Phase 3,-36.0
2025-06-17,34,BTUIW-3,Beinn an Tuirc Phase 3,-16.334
2025-06-22,16,BTUIW-3,Beinn an Tuirc Phase 3,-9.166
2025-06-22,17,BTUIW-3,Beinn an Tuirc Phase 3,-13.3
2025-06-22,18,BTUIW-3,Beinn an Tuirc Phase 3,-2.6
2025-06-22,19,BTUIW-3,Beinn an Tuirc Phase 3,-29.0
2025-06-22,20,BTUIW-3,Beinn an Tuirc Phase 3,-31.0
2025-06-22,21,BETHW-1,Beinn Tharsuinn,-0.75
2025-06-22,21,BTUIW-2,Beinn an Tuirc Ext,-5.384
2025-06-22,21,BTUIW-3,Beinn an Tuirc Phase 3,-38.0
2025-06-22,22,BETHW-1,Beinn Tharsuinn,-5.0
2025-06-22,22,BTUIW-2,Beinn an Tuirc Ext,-20.0
2025-06-22,22,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-22,22,ROTHW-1,Cairn Uish 1 (Rothes 1),-1.466
2025-06-22,23,BETHW-1,Beinn Tharsuinn,-5.0
2025-06-22,23,BTUIW-2,Beinn an Tuirc Ext,-23.0
2025-06-22,23,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-22,23,ROTHW-1,Cairn Uish 1 (Rothes 1),-10.0
2025-06-22,24,BETHW-1,Beinn Tharsuinn,-5.0
2025-06-22,24,BTUIW-2,Beinn an Tuirc Ext,-19.0
2025-06-22,24,BTUIW-3,Beinn an Tuirc Phase 3,-44.0
2025-06-22,24,ROTHW-1,Cairn Uish 1 (Rothes 1),-14.5
2025-06-22,25,BETHW-1,Beinn Tharsuinn,-7.0
2025-06-22,25,BTUIW-2,Beinn an Tuirc Ext,-19.0
2025-06-22,25,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-22,25,ROTHW-1,Cairn Uish 1 (Rothes 1),-23.0
2025-06-22,26,BETHW-1,Beinn Tharsuinn,-6.0
2025-06-22,26,BTUIW-2,Beinn an Tuirc Ext,-15.0
2025-06-22,26,BTUIW-3,Beinn an Tuirc Phase 3,-15.766
2025-06-22,26,ROTHW-1,Cairn Uish 1 (Rothes 1),-13.0
2025-06-22,27,BETHW-1,Beinn Tharsuinn,-8.0
2025-06-22,27,BTUIW-2,Beinn an Tuirc Ext,-18.0
2025-06-22,27,ROTHW-1,Cairn Uish 1 (Rothes 1),-0.468
2025-06-22,28,BETHW-1,Beinn Tharsuinn,-7.0
2025-06-22,28,BTUIW-2,Beinn an Tuirc Ext,-17.0
2025-06-22,28,BTUIW-3,Beinn an Tuirc Phase 3,-29.334
2025-06-22,29,BETHW-1,Beinn Tharsuinn,-16.0
2025-06-22,29,BTUIW-2,Beinn an Tuirc Ext,-13.834
2025-06-22,29,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-22,29,ROTHW-1,Cairn Uish 1 (Rothes 1),-23.016
2025-06-22,30,BETHW-1,Beinn Tharsuinn,-16.0
2025-06-22,30,BTUIW-2,Beinn an Tuirc Ext,-13.0
2025-06-22,30,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-22,30,ROTHW-1,Cairn Uish 1 (Rothes 1),-25.5
2025-06-22,31,BETHW-1,Beinn Tharsuinn,-17.0
2025-06-22,31,BTUIW-2,Beinn an Tuirc Ext,-1.95
2025-06-22,31,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-22,31,ROTHW-1,Cairn Uish 1 (Rothes 1),-26.5
2025-06-22,32,BETHW-1,Beinn Tharsuinn,-15.0
2025-06-22,32,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-22,32,CAIRW-2,Cairn Uish 2 (Rothes 2),-20.572
2025-06-22,32,ROTHW-1,Cairn Uish 1 (Rothes 1),-16.5
2025-06-22,33,BETHW-1,Beinn Tharsuinn,-17.0
2025-06-22,33,BTUIW-2,Beinn an Tuirc Ext,-10.834
2025-06-22,33,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-22,33,CAIRW-2,Cairn Uish 2 (Rothes 2),-35.0
2025-06-22,33,ROTHW-1,Cairn Uish 1 (Rothes 1),-18.5
2025-06-22,34,BETHW-1,Beinn Tharsuinn,-18.0
2025-06-22,34,BTUIW-2,Beinn an Tuirc Ext,-18.366
2025-06-22,34,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-22,34,CAIRW-2,Cairn Uish 2 (Rothes 2),-31.416
2025-06-22,34,ROTHW-1,Cairn Uish 1 (Rothes 1),-36.0
2025-06-22,35,BETHW-1,Beinn Tharsuinn,-20.0
2025-06-22,35,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-22,35,CAIRW-2,Cairn Uish 2 (Rothes 2),-28.5
2025-06-22,35,ROTHW-1,Cairn Uish 1 (Rothes 1),-23.0
2025-06-22,36,BETHW-1,Beinn Tharsuinn,-21.0
2025-06-22,36,BTUIW-3,Beinn an Tuirc Phase 3,-43.0
2025-06-22,36,CAIRW-2,Cairn Uish 2 (Rothes 2),-29.0
2025-06-22,36,ROTHW-1,Cairn Uish 1 (Rothes 1),-24.0
2025-06-22,37,BETHW-1,Beinn Tharsuinn,-16.0
2025-06-22,37,BTUIW-3,Beinn an Tuirc Phase 3,-44.0
2025-06-22,37,CAIRW-2,Cairn Uish 2 (Rothes 2),-29.0
2025-06-22,37,ROTHW-1,Cairn Uish 1 (Rothes 1),-46.5
2025-06-22,38,BETHW-1,Beinn Tharsuinn,-18.0
2025-06-22,38,BTUIW-3,Beinn an Tuirc Phase 3,-43.0
2025-06-22,38,CAIRW-2,Cairn Uish 2 (Rothes 2),-28.5
2025-06-22,38,ROTHW-1,Cairn Uish 1 (Rothes 1),-23.0
2025-06-22,39,BETHW-1,Beinn Tharsuinn,-13.0
2025-06-22,39,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-22,39,CAIRW-2,Cairn Uish 2 (Rothes 2),-14.0
2025-06-22,39,ROTHW-1,Cairn Uish 1 (Rothes 1),-22.5
2025-06-22,40,BETHW-1,Beinn Tharsuinn,-16.0
2025-06-22,40,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-22,40,CAIRW-2,Cairn Uish 2 (Rothes 2),-14.0
2025-06-22,40,ROTHW-1,Cairn Uish 1 (Rothes 1),-41.5
2025-06-22,41,BETHW-1,Beinn Tharsuinn,-7.516
2025-06-22,41,BTUIW-3,Beinn an Tuirc Phase 3,-39.0
2025-06-22,41,CAIRW-2,Cairn Uish 2 (Rothes 2),-19.5
2025-06-22,41,ROTHW-1,Cairn Uish 1 (Rothes 1),-20.0
2025-06-22,42,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-22,42,CAIRW-2,Cairn Uish 2 (Rothes 2),-21.0
2025-06-22,42,ROTHW-1,Cairn Uish 1 (Rothes 1),-17.0
2025-06-22,43,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-22,43,CAIRW-2,Cairn Uish 2 (Rothes 2),-3.488
2025-06-22,43,ROTHW-1,Cairn Uish 1 (Rothes 1),-1.752
2025-06-22,44,BTUIW-3,Beinn an Tuirc Phase 3,-42.0
2025-06-22,45,BTUIW-3,Beinn an Tuirc Phase 3,-41.0
2025-06-22,46,BTUIW-3,Beinn an Tuirc Phase 3,-44.0
2025-06-22,47,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-22,48,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-23,1,BTUIW-3,Beinn an Tuirc Phase 3,-46.0
2025-06-23,2,BTUIW-3,Beinn an Tuirc Phase 3,-48.0
2025-06-23,3,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,4,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,5,BTUIW-3,Beinn an Tuirc Phase 3,-48.0
2025-06-23,6,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,7,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,8,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,9,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,10,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,11,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,12,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,13,BTUIW-3,Beinn an Tuirc Phase 3,-45.0
2025-06-23,14,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,15,BTUIW-3,Beinn an Tuirc Phase 3,-47.0
2025-06-23,16,BTUIW-3,Beinn an Tuirc Phase 3,-10.966
2025-06-23,18,ROTHW-1,Cairn Uish 1 (Rothes 1),-1.59
2025-06-23,19,ROTHW-1,Cairn Uish 1 (Rothes 1),-35.0
2025-06-23,20,ROTHW-1,Cairn Uish 1 (Rothes 1),-35.5
2025-06-23,21,ROTHW-1,Cairn Uish 1 (Rothes 1),-42.0
2025-06-23,22,CAIRW-2,Cairn Uish 2 (Rothes 2),-15.672
2025-06-23,22,ROTHW-1,Cairn Uish 1 (Rothes 1),-23.0
2025-06-23,23,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-23,23,ROTHW-1,Cairn Uish 1 (Rothes 1),-46.0
2025-06-23,24,CAIRW-2,Cairn Uish 2 (Rothes 2),-40.0
2025-06-23,24,ROTHW-1,Cairn Uish 1 (Rothes 1),-46.5
2025-06-23,25,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-23,25,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.5
2025-06-23,26,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-23,26,ROTHW-1,Cairn Uish 1 (Rothes 1),-48.5
2025-06-23,27,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-23,27,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-23,28,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-23,28,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-23,29,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
2025-06-23,29,ROTHW-1,Cairn Uish 1 (Rothes 1),-50.0
2025-06-23,30,CAIRW-2,Cairn Uish 2 (Rothes 2),-41.0
